year,month,day,Temperature,ALLSKY_SFC_UV_INDEX,Precipitation,wind_pressure
1999,3,17,28.69,-999,9.93,97.88
1999,3,18,29.73,-999,1.26,97.91
1999,3,19,29.54,-999,0,97.92
1999,3,20,29.72,-999,0,97.88
1999,3,21,29.59,-999,0,97.89
1999,3,22,29.98,-999,0,97.99
1999,3,23,29.95,-999,0,98.09
1999,3,24,30.58,-999,0,98.13
1999,3,25,32.14,-999,0,98.1
1999,3,26,32.27,-999,0,98.05
1999,3,27,32.56,-999,0,98.03
1999,3,28,33.19,-999,0,98.01
1999,3,29,32.22,-999,0.99,97.99
1999,3,30,29.3,-999,0.29,98.04
1999,3,31,31.55,-999,0,98.01
1999,4,1,32.26,-999,0.01,97.95
1999,4,2,30.83,-999,0,97.98
1999,4,3,31.22,-999,0.07,98.04
1999,4,4,32.5,-999,2.11,98.01
1999,4,5,29.18,-999,3.77,98.11
1999,4,6,27.15,-999,4.24,98.07
1999,4,7,30.33,-999,0.27,97.89
1999,4,8,29.76,-999,0.05,97.95
1999,4,9,30.94,-999,0.04,98.04
1999,4,10,31.8,-999,0,97.99
1999,4,11,31.48,-999,0,97.96
1999,4,12,30.94,-999,0.92,97.97
1999,4,13,29.7,-999,0.86,97.97
1999,4,14,30.79,-999,0.19,97.91
1999,4,15,32.01,-999,0,97.84
1999,4,16,31.17,-999,0,97.86
1999,4,17,31.9,-999,1.09,97.89
1999,4,18,28.6,-999,1.22,97.98
1999,4,19,29.18,-999,0.74,97.86
1999,4,20,29.12,-999,0.06,97.94
1999,4,21,27.41,-999,5.2,98.02
1999,4,22,27.41,-999,5.63,97.98
1999,4,23,27.67,-999,40.09,97.73
1999,4,24,26.45,-999,23.99,97.74
1999,4,25,26.76,-999,8.76,97.95
1999,4,26,27.17,-999,0.88,97.96
1999,4,27,27.87,-999,0.5,97.95
1999,4,28,26.12,-999,8.96,97.99
1999,4,29,27.68,-999,0.93,97.95
1999,4,30,28.15,-999,0.15,97.96
1999,5,1,29.44,-999,0.01,98
1999,5,2,30.18,-999,0,97.93
1999,5,3,29.38,-999,0.01,97.9
1999,5,4,28.82,-999,0.19,97.9
1999,5,5,26.91,-999,10.95,97.96
1999,5,6,26.49,-999,4.9,97.96
1999,5,7,25.65,-999,25.2,97.93
1999,5,8,25.15,-999,7.78,98
1999,5,9,25.41,-999,4.52,98.06
1999,5,10,26.3,-999,2.22,98.01
1999,5,11,25.91,-999,1.13,97.95
1999,5,12,26.54,-999,2.8,97.92
1999,5,13,26.33,-999,10.81,97.91
1999,5,14,25.26,-999,29.99,97.75
1999,5,15,24.44,-999,27.32,97.65
1999,5,16,25.44,-999,10.42,97.77
1999,5,17,25.05,-999,1.51,97.91
1999,5,18,25.38,-999,17.64,98.05
1999,5,19,25.63,-999,9.36,98.04
1999,5,20,25.58,-999,12.77,98.02
1999,5,21,25.58,-999,2.99,97.95
1999,5,22,24.63,-999,1.31,97.99
1999,5,23,24.29,-999,1.99,98.04
1999,5,24,24.33,-999,53.19,97.92
1999,5,25,23.73,-999,10.54,97.79
1999,5,26,24.46,-999,3.87,97.85
1999,5,27,24.42,-999,11.61,97.99
1999,5,28,25.08,-999,12.57,98.04
1999,5,29,23.62,-999,18.26,97.92
1999,5,30,24.44,-999,24.86,98
1999,5,31,24.83,-999,2.5,98.11
1999,6,1,24.9,-999,6.59,98.14
1999,6,2,24.42,-999,5.11,98.18
1999,6,3,25.09,-999,0.36,98.13
1999,6,4,24.18,-999,0.04,98.15
1999,6,5,23.7,-999,55.49,98.13
1999,6,6,23.94,-999,65.11,98.06
1999,6,7,24.12,-999,43.12,98.01
1999,6,8,24.04,-999,54.66,97.95
1999,6,9,23.98,-999,30.4,97.89
1999,6,10,23.4,-999,13.63,97.95
1999,6,11,24.04,-999,20.29,97.99
1999,6,12,24.52,-999,11.71,97.99
1999,6,13,24.3,-999,17.69,98.02
1999,6,14,24.34,-999,4.92,98.08
1999,6,15,24.39,-999,8.62,98.05
1999,6,16,23.98,-999,3.12,97.99
1999,6,17,24.48,-999,0.42,97.95
1999,6,18,23.8,-999,0.47,97.95
1999,6,19,24.65,-999,1.52,97.96
1999,6,20,24.9,-999,4.3,98
1999,6,21,24.22,-999,1.07,98.07
1999,6,22,24.24,-999,0,98.1
1999,6,23,24.64,-999,0,98.14
1999,6,24,25.09,-999,0,98.15
1999,6,25,24.29,-999,0,98.05
1999,6,26,24.88,-999,0,97.97
1999,6,27,24.55,-999,0.14,98.03
1999,6,28,24.79,-999,0.01,98.13
1999,6,29,24.77,-999,0,98.07
1999,6,30,24.57,-999,0.01,98.1
1999,7,1,24.84,-999,0,98.06
1999,7,2,24.15,-999,1.71,97.95
1999,7,3,24.76,-999,0.41,97.92
1999,7,4,23.98,-999,6.23,97.94
1999,7,5,23.49,-999,10.48,97.83
1999,7,6,24.35,-999,4.2,97.84
1999,7,7,24.68,-999,2.34,97.94
1999,7,8,23.83,-999,9.13,97.99
1999,7,9,23.74,-999,0.77,97.98
1999,7,10,24.15,-999,1.25,97.95
1999,7,11,24.57,-999,0.13,97.92
1999,7,12,23.55,-999,0.02,98.03
1999,7,13,23.4,-999,0.95,98.09
1999,7,14,23.78,-999,0.28,98.05
1999,7,15,24.12,-999,3.34,97.96
1999,7,16,24.64,-999,4.43,97.87
1999,7,17,24.51,-999,24.33,97.9
1999,7,18,24.33,-999,12.78,97.99
1999,7,19,24.4,-999,9.12,98
1999,7,20,23.9,-999,0.93,98.08
1999,7,21,23.74,-999,1.55,98.1
1999,7,22,23.65,-999,2.89,98.06
1999,7,23,23.44,-999,1.52,98.07
1999,7,24,24.23,-999,0.07,98.06
1999,7,25,24.01,-999,11.42,98.04
1999,7,26,23.6,-999,9.21,98.05
1999,7,27,23.65,-999,3.39,98.09
1999,7,28,23.3,-999,7.4,98.1
1999,7,29,23.89,-999,1.38,97.9
1999,7,30,24.58,-999,2.07,97.79
1999,7,31,24.29,-999,5.69,97.89
1999,8,1,23.48,-999,2.91,97.99
1999,8,2,23.85,-999,1.53,97.96
1999,8,3,23.62,-999,7.96,97.94
1999,8,4,24.02,-999,1.72,98.03
1999,8,5,23.95,-999,0.71,98.1
1999,8,6,24.24,-999,0.01,98.08
1999,8,7,23.93,-999,0,98.01
1999,8,8,24.61,-999,0.06,97.99
1999,8,9,25.3,-999,4.02,97.96
1999,8,10,25.37,-999,3.67,98.08
1999,8,11,25.58,-999,3.32,98.07
1999,8,12,24.89,-999,1.22,98.01
1999,8,13,24.8,-999,0.07,97.95
1999,8,14,24.11,-999,0.44,98.06
1999,8,15,24.42,-999,0.14,98.16
1999,8,16,24.92,-999,0.27,98.09
1999,8,17,24.26,-999,23.01,98.01
1999,8,18,24.57,-999,1.17,98.08
1999,8,19,25.34,-999,3.47,98.13
1999,8,20,24.98,-999,1.39,98.09
1999,8,21,24.68,-999,0.18,97.96
1999,8,22,24.07,-999,0.04,97.99
1999,8,23,24.77,-999,1.02,98.08
1999,8,24,24.51,-999,4.65,98.02
1999,8,25,24.33,-999,2.91,98.01
1999,8,26,24.43,-999,1.86,98.09
1999,8,27,24.58,-999,1.15,98.21
1999,8,28,24.48,-999,0.02,98.16
1999,8,29,24.69,-999,0.53,98.11
1999,8,30,24.43,-999,0.03,98.11
1999,8,31,23.87,-999,0.01,98.1
1999,9,1,24.51,-999,0.45,98.09
1999,9,2,24.87,-999,1.18,98.22
1999,9,3,23.62,-999,1.84,98.31
1999,9,4,24.38,-999,0.27,98.27
1999,9,5,23.96,-999,1.23,98.13
1999,9,6,24.91,-999,6.21,98
1999,9,7,24.87,-999,0.09,97.94
1999,9,8,25.2,-999,0.02,97.94
1999,9,9,25.88,-999,0.08,97.86
1999,9,10,25.92,-999,0.05,97.85
1999,9,11,25.9,-999,0.01,97.97
1999,9,12,25.55,-999,0,97.97
1999,9,13,25.08,-999,0,98.03
1999,9,14,25.68,-999,0,98.06
1999,9,15,25.95,-999,0.32,98.04
1999,9,16,26.98,-999,0.06,97.95
1999,9,17,27.13,-999,0,97.95
1999,9,18,25.98,-999,0.01,97.98
1999,9,19,26.99,-999,0.01,98.09
1999,9,20,26.36,-999,0,98.13
1999,9,21,26.8,-999,0,98.08
1999,9,22,26.01,-999,0,98.04
1999,9,23,27.12,-999,0.01,97.99
1999,9,24,27.12,-999,0.03,98.09
1999,9,25,26.21,-999,0.02,98.07
1999,9,26,25.83,-999,0.08,98
1999,9,27,25.58,-999,0.08,97.97
1999,9,28,25.75,-999,9.58,97.92
1999,9,29,24.94,-999,10,97.87
1999,9,30,25.53,-999,5.47,97.91
1999,10,1,24.79,-999,23.66,97.92
1999,10,2,25.12,-999,5.35,97.95
1999,10,3,24.74,-999,1.24,97.89
1999,10,4,24.8,-999,15.76,97.9
1999,10,5,23.76,-999,19.69,97.8
1999,10,6,24.65,-999,8.44,97.82
1999,10,7,25.46,-999,0.34,97.88
1999,10,8,24.34,-999,44.88,97.83
1999,10,9,24.09,-999,8.19,98.02
1999,10,10,24.39,-999,2.29,98.2
1999,10,11,24.97,-999,1.68,98.18
1999,10,12,25.33,-999,5.18,98.07
1999,10,13,24.32,-999,37.04,98.06
1999,10,14,23.4,-999,40.51,98.03
1999,10,15,23.77,-999,54.45,97.91
1999,10,16,23.66,-999,28.24,97.88
1999,10,17,23.91,-999,33.39,97.84
1999,10,18,24.37,-999,28.72,97.8
1999,10,19,24.75,-999,12.09,97.77
1999,10,20,24.72,-999,14.38,97.86
1999,10,21,23.3,-999,2.2,97.96
1999,10,22,24.44,-999,2.61,98.12
1999,10,23,24.08,-999,23.01,98.12
1999,10,24,24.83,-999,7.44,98
1999,10,25,24.42,-999,4.64,97.94
1999,10,26,24.41,-999,0.45,98
1999,10,27,23.8,-999,0.09,98.03
1999,10,28,23.73,-999,2.16,98.06
1999,10,29,23.62,-999,2.47,98.12
1999,10,30,23.97,-999,0.49,98.08
1999,10,31,24.15,-999,0.05,98.01
1999,11,1,23.47,-999,0,98.07
1999,11,2,24,-999,0,98.15
1999,11,3,24.59,-999,1.22,98.19
1999,11,4,24.75,-999,0.24,98.1
1999,11,5,25.22,-999,0.8,98.09
1999,11,6,23.93,-999,0.74,98.15
1999,11,7,24.48,-999,0.03,98.2
1999,11,8,22.4,-999,0,98.26
1999,11,9,21.97,-999,0.01,98.28
1999,11,10,23.06,-999,0,98.31
1999,11,11,24.29,-999,0,98.4
1999,11,12,24.5,-999,0,98.42
1999,11,13,24,-999,0.32,98.46
1999,11,14,22.72,-999,0.03,98.46
1999,11,15,22.98,-999,0,98.4
1999,11,16,23.8,-999,0,98.38
1999,11,17,23.45,-999,0.04,98.45
1999,11,18,22.23,-999,0.53,98.33
1999,11,19,23.69,-999,8.2,98.14
1999,11,20,23.4,-999,24,98.12
1999,11,21,22.55,-999,24.04,98.04
1999,11,22,23.78,-999,13.92,98.01
1999,11,23,24.04,-999,0.24,98.07
1999,11,24,23.74,-999,0,98.18
1999,11,25,23.37,-999,0.02,98.15
1999,11,26,23.7,-999,0.32,98.07
1999,11,27,24.44,-999,12.16,98.09
1999,11,28,24.55,-999,4.71,98.13
1999,11,29,24.09,-999,25.03,98.1
1999,11,30,24.12,-999,9.4,98.16
1999,12,1,24.47,-999,2.6,98.25
1999,12,2,23.87,-999,8.05,98.38
1999,12,3,23.21,-999,0.97,98.43
1999,12,4,21.55,-999,0,98.52
1999,12,5,21.37,-999,0,98.46
1999,12,6,21.73,-999,0,98.4
1999,12,7,23.07,-999,0,98.43
1999,12,8,23.29,-999,0,98.44
1999,12,9,23.47,-999,0,98.37
1999,12,10,22.94,-999,0,98.34
1999,12,11,22.79,-999,0,98.35
1999,12,12,22.21,-999,0.47,98.35
1999,12,13,22.94,-999,1.08,98.26
1999,12,14,23.35,-999,0.16,98.17
1999,12,15,23.94,-999,0.01,98.17
1999,12,16,23.08,-999,0.14,98.29
1999,12,17,22.22,-999,0.56,98.34
1999,12,18,22.4,-999,3.38,98.32
1999,12,19,20.37,-999,0.42,98.29
1999,12,20,19.89,-999,0,98.28
1999,12,21,21.97,-999,0,98.28
1999,12,22,23.06,-999,0.49,98.34
1999,12,23,23.36,-999,1.29,98.38
1999,12,24,22.02,-999,0.32,98.41
1999,12,25,22.78,-999,0.13,98.4
1999,12,26,22.07,-999,0,98.34
1999,12,27,21.63,-999,0,98.39
1999,12,28,21.57,-999,0,98.47
1999,12,29,21.28,-999,0,98.43
1999,12,30,21.41,-999,0,98.26
1999,12,31,22.2,-999,0,98.23
2000,1,1,22.36,-999,0,98.25
2000,1,2,22.45,-999,0,98.22
2000,1,3,22.75,-999,0,98.17
2000,1,4,22.48,-999,0,98.16
2000,1,5,23.62,-999,0,98.12
2000,1,6,23.65,-999,0.41,98.12
2000,1,7,23.76,-999,0.6,98.13
2000,1,8,24.33,-999,0.27,98.11
2000,1,9,24.04,-999,0.36,98.11
2000,1,10,24.83,-999,0.73,98.1
2000,1,11,25.01,-999,0.23,98.12
2000,1,12,25.37,-999,2.72,98.15
2000,1,13,25.05,-999,0.65,98.16
2000,1,14,25.46,-999,0,98.12
2000,1,15,24.26,-999,0,98.2
2000,1,16,24.55,-999,0,98.22
2000,1,17,24.8,-999,0,98.31
2000,1,18,24.53,-999,0,98.42
2000,1,19,24.08,-999,0,98.41
2000,1,20,24.74,-999,0,98.29
2000,1,21,24.23,-999,0,98.36
2000,1,22,22.98,-999,0,98.42
2000,1,23,23.16,-999,0,98.38
2000,1,24,23.9,-999,0,98.4
2000,1,25,24.87,-999,0,98.45
2000,1,26,24.12,-999,0,98.44
2000,1,27,24.42,-999,0,98.39
2000,1,28,25.64,-999,0,98.35
2000,1,29,26.57,-999,0,98.42
2000,1,30,26.19,-999,0,98.5
2000,1,31,25.55,-999,0,98.5
2000,2,1,24.37,-999,0,98.37
2000,2,2,25.81,-999,0,98.3
2000,2,3,25.98,-999,3.8,98.39
2000,2,4,25.53,-999,18.13,98.32
2000,2,5,26.03,-999,3.22,98.22
2000,2,6,25.77,-999,37.14,98.19
2000,2,7,26.58,-999,6.14,98.15
2000,2,8,27.6,-999,0.01,98.08
2000,2,9,27.12,-999,0,98.18
2000,2,10,26.87,-999,0,98.24
2000,2,11,26.91,-999,4.54,98.24
2000,2,12,25.5,-999,1.61,98.19
2000,2,13,25.42,-999,2.99,98.1
2000,2,14,25.46,-999,0.01,98.15
2000,2,15,26.17,-999,0,98.17
2000,2,16,27.14,-999,0,98.21
2000,2,17,26.2,-999,0,98.1
2000,2,18,27.07,-999,0,98.07
2000,2,19,28.12,-999,0,98
2000,2,20,27.98,-999,0,97.99
2000,2,21,28.08,-999,0.03,98.01
2000,2,22,28.37,-999,0.01,98.05
2000,2,23,27.11,-999,4.12,98.07
2000,2,24,25.3,-999,5.39,98.17
2000,2,25,27.44,-999,1.2,98.1
2000,2,26,27.8,-999,6.89,97.94
2000,2,27,28.08,-999,9.09,97.97
2000,2,28,26.64,-999,6.52,98.14
2000,2,29,27.49,-999,0.04,98.19
2000,3,1,27.25,-999,0,98.17
2000,3,2,27.78,-999,0,98.17
2000,3,3,27.96,-999,0,98.21
2000,3,4,28.22,-999,0,98.23
2000,3,5,27.01,-999,0,98.11
2000,3,6,27.33,-999,0.17,98.09
2000,3,7,27.69,-999,0.05,98.16
2000,3,8,28.16,-999,0,98.12
2000,3,9,29.91,-999,0.02,98.05
2000,3,10,30.67,-999,0.02,98.04
2000,3,11,30.47,-999,0,98.12
2000,3,12,30.54,-999,0,98.07
2000,3,13,31.68,-999,0,97.95
2000,3,14,30.13,-999,0,98.05
2000,3,15,30.86,-999,0,98.1
2000,3,16,31.33,-999,0,98.03
2000,3,17,30.98,-999,0,97.95
2000,3,18,30.6,-999,0,98.02
2000,3,19,30.56,-999,0,98.08
2000,3,20,30.4,-999,0,98.04
2000,3,21,30.4,-999,0,98.11
2000,3,22,30.4,-999,0,98.12
2000,3,23,30.94,-999,0,98.12
2000,3,24,27.59,-999,15.85,98.16
2000,3,25,28.26,-999,1.59,98.15
2000,3,26,29.82,-999,0,98.13
2000,3,27,29.99,-999,0,98.08
2000,3,28,28.28,-999,0,98.08
2000,3,29,29.3,-999,9.61,98.08
2000,3,30,29.02,-999,2.31,98.05
2000,3,31,30.01,-999,2.62,97.89
2000,4,1,28.23,-999,1.73,97.88
2000,4,2,29.05,-999,0.26,97.93
2000,4,3,29.17,-999,0.01,97.94
2000,4,4,28.18,-999,0.29,97.98
2000,4,5,27.63,-999,0.09,97.95
2000,4,6,26.58,-999,29.98,97.98
2000,4,7,25.9,-999,24.34,98.15
2000,4,8,26.51,-999,2.49,98.19
2000,4,9,29.58,-999,0,98.03
2000,4,10,30.43,-999,0,97.9
2000,4,11,30.32,-999,0.01,97.87
2000,4,12,29.33,-999,0,97.95
2000,4,13,29.86,-999,0,97.89
2000,4,14,30.15,-999,0.03,97.8
2000,4,15,30.59,-999,0.01,97.83
2000,4,16,31.44,-999,0.01,97.86
2000,4,17,31.7,-999,0,97.86
2000,4,18,31.03,-999,0,97.95
2000,4,19,28.55,-999,23.5,98.06
2000,4,20,28.94,-999,6.37,98.01
2000,4,21,27.05,-999,0.26,97.99
2000,4,22,27.79,-999,0.03,97.99
2000,4,23,27.85,-999,0.76,97.95
2000,4,24,26.22,-999,5.64,98.07
2000,4,25,28.53,-999,0.04,97.91
2000,4,26,30.06,-999,0.03,97.81
2000,4,27,29.58,-999,0.01,97.8
2000,4,28,30.5,-999,0,97.84
2000,4,29,30.51,-999,0,97.93
2000,4,30,29,-999,0.25,97.97
2000,5,1,28.2,-999,0.07,97.95
2000,5,2,27.3,-999,0,98.01
2000,5,3,28.65,-999,2.39,98.15
2000,5,4,29.09,-999,0.1,98.04
2000,5,5,28.9,-999,0,97.98
2000,5,6,27.99,-999,0.01,98.05
2000,5,7,28.01,-999,3.52,98.14
2000,5,8,29.15,-999,0.45,98.04
2000,5,9,31.15,-999,0,97.95
2000,5,10,28.71,-999,0.12,97.97
2000,5,11,28.8,-999,0.79,98.03
2000,5,12,28.57,-999,0.06,98.1
2000,5,13,28.12,-999,0,98.11
2000,5,14,29.77,-999,0,98
2000,5,15,29.42,-999,0.05,98.02
2000,5,16,29.91,-999,0.81,98.05
2000,5,17,27.63,-999,2.85,98.08
2000,5,18,28.81,-999,0.04,98.02
2000,5,19,27.3,-999,0.36,97.98
2000,5,20,27.99,-999,0.37,97.94
2000,5,21,29.94,-999,0.01,97.87
2000,5,22,30.86,-999,0.19,97.82
2000,5,23,31.36,-999,0.09,97.79
2000,5,24,30.75,-999,2.89,97.82
2000,5,25,28.58,-999,5.51,97.85
2000,5,26,27.69,-999,2.82,97.8
2000,5,27,26.77,-999,0.53,97.87
2000,5,28,27.26,-999,0.02,97.94
2000,5,29,26.92,-999,0,98.06
2000,5,30,26.27,-999,9.59,98.06
2000,5,31,26.4,-999,4.07,97.96
2000,6,1,26.32,-999,5.45,97.87
2000,6,2,26.67,-999,1.16,97.77
2000,6,3,27.37,-999,1.36,97.64
2000,6,4,26.68,-999,3.9,97.55
2000,6,5,26.15,-999,22.43,97.48
2000,6,6,26.44,-999,26.91,97.53
2000,6,7,25.76,-999,45.23,97.79
2000,6,8,26,-999,10.55,97.93
2000,6,9,26.11,-999,10.53,97.98
2000,6,10,25.38,-999,6.42,98.04
2000,6,11,24.78,-999,16.23,98.1
2000,6,12,24.68,-999,3.52,98.17
2000,6,13,25.08,-999,1.51,98.22
2000,6,14,25.05,-999,1.7,98.19
2000,6,15,25.48,-999,0.3,98.07
2000,6,16,26.31,-999,0.27,97.98
2000,6,17,26.03,-999,0.07,97.98
2000,6,18,25.68,-999,1.32,97.9
2000,6,19,26.05,-999,1.88,97.82
2000,6,20,25.37,-999,16.22,97.79
2000,6,21,26.15,-999,8.96,97.84
2000,6,22,25.87,-999,1.19,97.94
2000,6,23,24.96,-999,0.25,98.04
2000,6,24,25.12,-999,4.33,97.96
2000,6,25,25.59,-999,0.23,97.93
2000,6,26,24.8,-999,3.46,97.96
2000,6,27,23.52,-999,10.59,97.98
2000,6,28,23.69,-999,2.05,97.96
2000,6,29,24.86,-999,0.8,97.79
2000,6,30,24.65,-999,5.41,97.77
2000,7,1,25.08,-999,6.21,97.79
2000,7,2,25.16,-999,1.62,97.79
2000,7,3,24.7,-999,2.89,97.76
2000,7,4,24.37,-999,3.08,97.73
2000,7,5,25.59,-999,2.11,97.71
2000,7,6,25.5,-999,3,97.73
2000,7,7,25.65,-999,3.17,97.7
2000,7,8,24.74,-999,1.69,97.81
2000,7,9,25.51,-999,0.27,97.79
2000,7,10,25.81,-999,0.09,97.79
2000,7,11,25.14,-999,2.64,97.82
2000,7,12,25.48,-999,0.34,97.85
2000,7,13,25.2,-999,0,97.96
2000,7,14,26.33,-999,0.15,97.97
2000,7,15,26.9,-999,0.01,97.88
2000,7,16,26.15,-999,0,97.88
2000,7,17,26.87,-999,1.34,97.96
2000,7,18,26.29,-999,1.88,97.92
2000,7,19,26.33,-999,0.29,97.85
2000,7,20,27.45,-999,0,97.85
2000,7,21,28.39,-999,0,97.89
2000,7,22,28.74,-999,0.57,97.99
2000,7,23,28.85,-999,0.46,97.92
2000,7,24,28.74,-999,0.01,97.87
2000,7,25,28.26,-999,0,97.98
2000,7,26,28.23,-999,0.05,98.02
2000,7,27,26.33,-999,20.37,97.92
2000,7,28,26.81,-999,2.62,97.83
2000,7,29,27.11,-999,9.01,97.86
2000,7,30,26.63,-999,1.73,97.94
2000,7,31,25.56,-999,0.68,97.93
2000,8,1,25.66,-999,0.12,97.87
2000,8,2,27.11,-999,0.61,97.87
2000,8,3,26.65,-999,1.08,97.84
2000,8,4,25.95,-999,0.2,97.85
2000,8,5,27.02,-999,1.13,97.81
2000,8,6,25.15,-999,18.52,97.86
2000,8,7,25.43,-999,3.9,97.96
2000,8,8,25.01,-999,15.76,98.05
2000,8,9,24.78,-999,12.85,97.9
2000,8,10,24.02,-999,4.98,97.82
2000,8,11,26.08,-999,0.83,97.8
2000,8,12,27.12,-999,0,97.92
2000,8,13,27.11,-999,1.74,98.12
2000,8,14,25.15,-999,2.71,98.13
2000,8,15,24.68,-999,0.72,98.14
2000,8,16,26.08,-999,0,98.11
2000,8,17,25.8,-999,1.29,98.07
2000,8,18,24.69,-999,3.12,98.08
2000,8,19,24.37,-999,32.37,98.15
2000,8,20,24.44,-999,15.01,98.08
2000,8,21,24.93,-999,10.68,97.89
2000,8,22,25.23,-999,36.08,97.78
2000,8,23,24.37,-999,50.45,97.8
2000,8,24,24.55,-999,28.61,97.72
2000,8,25,24.44,-999,46.04,97.72
2000,8,26,24.7,-999,18.45,97.91
2000,8,27,24.44,-999,7.05,98.03
2000,8,28,24.63,-999,3.84,98.04
2000,8,29,24.38,-999,0.48,98.04
2000,8,30,24.31,-999,0.08,98.08
2000,8,31,24.27,-999,0.05,98.07
2000,9,1,24.59,-999,0.01,98.08
2000,9,2,24.55,-999,0,97.99
2000,9,3,25,-999,0.13,97.99
2000,9,4,25.59,-999,0.04,98.08
2000,9,5,25.39,-999,2.81,98.04
2000,9,6,25.55,-999,0.48,97.94
2000,9,7,25.12,-999,0.03,98
2000,9,8,25.55,-999,0.02,98.13
2000,9,9,25.74,-999,0,98.19
2000,9,10,24.69,-999,0.01,98.12
2000,9,11,24.72,-999,0,97.98
2000,9,12,25.04,-999,4.73,97.95
2000,9,13,25.69,-999,0.11,97.95
2000,9,14,25.37,-999,0.01,97.94
2000,9,15,25.33,-999,17.03,97.92
2000,9,16,25.32,-999,3.73,97.98
2000,9,17,25.8,-999,4.92,98
2000,9,18,25.09,-999,4.37,97.92
2000,9,19,24.5,-999,0.54,97.83
2000,9,20,24.72,-999,7.18,97.86
2000,9,21,24.24,-999,19.14,97.87
2000,9,22,25.09,-999,3.01,97.92
2000,9,23,24.93,-999,1.33,97.9
2000,9,24,24.05,-999,3.46,97.9
2000,9,25,24.12,-999,19.57,97.86
2000,9,26,24.71,-999,12.84,97.92
2000,9,27,24.21,-999,16.19,97.98
2000,9,28,25,-999,1.33,98.03
2000,9,29,24.98,-999,4.59,98.07
2000,9,30,23.73,-999,5.34,98.07
2000,10,1,23.62,-999,43.65,98.14
2000,10,2,24.5,-999,22.35,98.14
2000,10,3,23.52,-999,7.55,98.2
2000,10,4,24.55,-999,0.93,98.1
2000,10,5,24,-999,1.7,98.14
2000,10,6,23.87,-999,4.31,98.19
2000,10,7,24.17,-999,4.54,98.13
2000,10,8,24.48,-999,2.85,98.08
2000,10,9,24.99,-999,0.13,97.97
2000,10,10,24.85,-999,1.47,98.08
2000,10,11,24.59,-999,0.23,98.18
2000,10,12,24.37,-999,4.5,98.22
2000,10,13,24.21,-999,0.85,98.09
2000,10,14,25.03,-999,0.41,98
2000,10,15,24.72,-999,1.16,98.06
2000,10,16,23.94,-999,32.26,98.07
2000,10,17,24.9,-999,11.65,97.95
2000,10,18,24.37,-999,4.99,97.87
2000,10,19,24.58,-999,0.18,97.93
2000,10,20,24.4,-999,0.01,98.02
2000,10,21,24.43,-999,1.62,98.09
2000,10,22,23.94,-999,2.46,98.1
2000,10,23,24.54,-999,3.46,98
2000,10,24,24.56,-999,0.39,98.04
2000,10,25,23.48,-999,3.51,98.21
2000,10,26,22.55,-999,0,98.2
2000,10,27,23.29,-999,0,98.16
2000,10,28,25.13,-999,0,98.24
2000,10,29,25.58,-999,0,98.25
2000,10,30,26.34,-999,0,98.17
2000,10,31,26.01,-999,0.03,98.06
2000,11,1,24.41,-999,0.05,98.11
2000,11,2,24.55,-999,0.01,98.11
2000,11,3,25.37,-999,0.68,98.25
2000,11,4,25.67,-999,0.32,98.38
2000,11,5,24.82,-999,0.11,98.26
2000,11,6,24.58,-999,19.43,98.09
2000,11,7,24.58,-999,1.12,98.09
2000,11,8,23.12,-999,0.01,98.17
2000,11,9,24.15,-999,0.01,98.13
2000,11,10,24.09,-999,4.58,98.18
2000,11,11,24.01,-999,1.49,98.25
2000,11,12,23.93,-999,0.01,98.1
2000,11,13,24.69,-999,0,97.93
2000,11,14,23.23,-999,0,98.04
2000,11,15,23.32,-999,0.03,98.08
2000,11,16,23.9,-999,0.07,98.1
2000,11,17,23.69,-999,1.34,98.06
2000,11,18,23.2,-999,0.91,98.03
2000,11,19,23.18,-999,10.3,98.05
2000,11,20,21.83,-999,39.95,98.11
2000,11,21,23.19,-999,13.3,98.06
2000,11,22,23.91,-999,8.35,98.08
2000,11,23,24.83,-999,4.9,98.32
2000,11,24,23.61,-999,2.22,98.39
2000,11,25,22.66,-999,0.04,98.34
2000,11,26,21.36,-999,0,98.36
2000,11,27,21.18,-999,0,98.28
2000,11,28,22.07,-999,0.08,98.11
2000,11,29,23.67,-999,3.09,97.97
2000,11,30,22.67,-999,3.06,98.11
2000,12,1,23.22,-999,0.02,98.22
2000,12,2,23.63,-999,0.06,98.32
2000,12,3,24.69,-999,0.01,98.41
2000,12,4,24.85,-999,0.02,98.33
2000,12,5,25.01,-999,15.22,98.25
2000,12,6,23.19,-999,0.3,98.33
2000,12,7,20.52,-999,0,98.37
2000,12,8,21.7,-999,0,98.31
2000,12,9,22.04,-999,0,98.28
2000,12,10,21.12,-999,0,98.37
2000,12,11,21.1,-999,0,98.47
2000,12,12,21.1,-999,0,98.44
2000,12,13,20.54,-999,0,98.36
2000,12,14,20.67,-999,0,98.31
2000,12,15,21.01,-999,0,98.38
2000,12,16,21.62,-999,0,98.49
2000,12,17,22.65,-999,0,98.43
2000,12,18,22.48,-999,0.02,98.35
2000,12,19,21.59,-999,0.02,98.22
2000,12,20,21.6,-999,0,98.28
2000,12,21,21.93,-999,0,98.31
2000,12,22,23.34,-999,0.01,98.3
2000,12,23,24.76,-999,0,98.23
2000,12,24,24.83,-999,0,98.19
2000,12,25,24.23,-999,0,98.16
2000,12,26,23.9,-999,0.97,98.14
