year,month,day,Allsky_Surfce_UV_INDEX,Temperature,Percipitation,Wind_pressure
2004,3,11,2.54,32.21,0,98.58
2004,3,12,2.55,32.39,0,98.66
2004,3,13,2.69,33.13,0.3,98.73
2004,3,14,2.76,31.91,0,98.69
2004,3,15,2.79,31.48,0,98.61
2004,3,16,2.77,32.08,0.08,98.49
2004,3,17,2.73,32.91,0,98.47
2004,3,18,2.6,33.32,0,98.45
2004,3,19,2.5,33.19,0,98.3
2004,3,20,2.48,34.27,0,98.19
2004,3,21,2.38,34.92,0,98.22
2004,3,22,2.51,34.31,0,98.33
2004,3,23,2.41,35.36,0,98.33
2004,3,24,2.27,36.12,0.02,98.24
2004,3,25,2.42,37.2,0.01,98.16
2004,3,26,2.43,36.16,0,98.19
2004,3,27,2.39,35.08,0.07,98.45
2004,3,28,2.38,35.4,0.26,98.52
2004,3,29,2.41,35.26,0.33,98.49
2004,3,30,2.48,35.48,0.19,98.47
2004,3,31,2.38,36.27,0.38,98.49
2004,4,1,2.27,35.18,0.19,98.6
2004,4,2,2.26,32.15,0.18,98.66
2004,4,3,2.34,35.09,0.05,98.6
2004,4,4,1.9,30.91,0.03,98.7
2004,4,5,2.2,30.74,0.44,98.58
2004,4,6,1.47,30.15,1.91,98.63
2004,4,7,2.4,32.4,0.5,98.57
2004,4,8,2.35,33.93,2.16,98.44
2004,4,9,2.55,32.29,0.08,98.34
2004,4,10,2.55,34.15,0,98.34
2004,4,11,2.73,34.91,0.01,98.46
2004,4,12,2.72,36.1,0.04,98.36
2004,4,13,2.7,35.19,0.07,98.27
2004,4,14,2.61,36.79,0,98.22
2004,4,15,2.4,38.12,0,98.21
2004,4,16,2.43,37.67,0,98.22
2004,4,17,2.47,37.53,0,98.14
2004,4,18,2.14,38.23,0,98.08
2004,4,19,2.39,38.62,0.19,98.13
2004,4,20,2.55,36.33,0.19,98.4
2004,4,21,2.42,37.04,0.3,98.32
2004,4,22,2.26,36.47,0.92,98.18
2004,4,23,2.33,37.23,0.49,98.16
2004,4,24,2.26,34.16,0.27,98.21
2004,4,25,2.41,34,0.11,98.26
2004,4,26,2.44,35.33,0.15,98.34
2004,4,27,2.05,33.15,2.2,98.36
2004,4,28,2.2,35.06,0.09,98.16
2004,4,29,2.34,37.15,0.29,98.04
2004,4,30,2.62,35.39,0.29,98.03
2004,5,1,2.6,34.78,0.32,98.04
2004,5,2,1.77,31.55,8.61,98.04
2004,5,3,0.52,25.25,70.07,97.83
2004,5,4,1.73,26.19,40.41,97.68
2004,5,5,0.82,26.93,17.77,97.87
2004,5,6,1.8,28.01,2.11,97.86
2004,5,7,2.17,28.23,0.94,98.01
2004,5,8,2.24,29.98,0.28,98
2004,5,9,2.16,26.8,10.79,98.12
2004,5,10,2.66,28.38,8.08,98.18
2004,5,11,2.73,27.24,0.49,98.25
2004,5,12,2.81,28.57,0,98.1
2004,5,13,2.63,29.23,0.26,98.01
2004,5,14,1.98,28.49,0.21,98.14
2004,5,15,2.3,28.25,4.4,98.13
2004,5,16,2.23,27.65,1.27,98.15
2004,5,17,1.86,27.25,1.02,98.26
2004,5,18,1.83,27.18,0.1,98.25
2004,5,19,2.34,26.76,0.29,98.21
2004,5,20,2.11,28.54,0.34,98.2
2004,5,21,2.67,29.17,0.16,98.21
2004,5,22,2.41,28.53,0.2,98.17
2004,5,23,2.45,28.5,0.92,98.2
2004,5,24,2.51,28.33,0.98,98.32
2004,5,25,2.52,28.38,5.59,98.29
2004,5,26,2.1,26.57,11.4,98.29
2004,5,27,1.96,27.67,5.18,98.34
2004,5,28,2.16,27.27,0.24,98.34
2004,5,29,1.69,28.69,1.83,98.22
2004,5,30,1.8,27.63,0.13,98.29
2004,5,31,2.05,27.76,12.04,98.31
2004,6,1,2.07,27.04,3.66,98.38
2004,6,2,2.4,27.3,0.87,98.4
2004,6,3,2.3,27.26,3.95,98.35
2004,6,4,2.3,27.24,0.43,98.28
2004,6,5,1.98,26.79,0.41,98.31
2004,6,6,2.34,27.8,0.06,98.2
2004,6,7,2.47,27.67,0.34,98.28
2004,6,8,2.1,27.88,0.53,98.28
2004,6,9,1.82,27.05,1.92,98.38
2004,6,10,1.77,26.24,0.18,98.27
2004,6,11,1.66,27.62,0.5,98.1
2004,6,12,1.68,28.48,0.46,98.11
2004,6,13,1.91,28.48,0.63,98.13
2004,6,14,1.7,27.62,0.61,98.17
2004,6,15,1.86,27.78,0.95,98.32
2004,6,16,1.97,28.05,0.77,98.32
2004,6,17,2.15,28.32,0.08,98.22
2004,6,18,1.79,28.78,0.07,98.33
2004,6,19,2.1,27.55,0,98.36
2004,6,20,2.14,28.46,0,98.4
2004,6,21,2.09,27.79,0,98.56
2004,6,22,2.29,29.05,0,98.62
2004,6,23,2.27,29.09,0.01,98.42
2004,6,24,2.25,29.92,0.05,98.41
2004,6,25,2.3,30.65,0.02,98.43
2004,6,26,2.16,30.85,0.07,98.37
2004,6,27,2.12,29.94,0.25,98.37
2004,6,28,2.23,29.6,0.59,98.38
2004,6,29,2.32,28.87,0.16,98.36
2004,6,30,2.38,29.86,0.19,98.27
2004,7,1,2.38,29.3,0.64,98.27
2004,7,2,2.2,29.12,0.1,98.08
2004,7,3,1.81,28.23,0.15,97.99
2004,7,4,2.03,28.76,0.03,98.03
2004,7,5,2.35,28.26,0.1,98.14
2004,7,6,2.36,29.43,0.12,98.2
2004,7,7,2.1,27.66,1.59,98.2
2004,7,8,1.91,26.49,31.97,98.23
2004,7,9,1.99,25.85,3.95,98.29
2004,7,10,2.31,26.23,33.02,98.24
2004,7,11,1.78,26.46,6.6,98.21
2004,7,12,1.62,25.58,3.94,98.31
2004,7,13,1.75,27.01,0.08,98.28
2004,7,14,1.64,27.33,0.04,98.11
2004,7,15,1.8,27.38,0.62,98.06
2004,7,16,2.23,27.69,0.58,98.12
2004,7,17,2.5,29.03,0.06,98.2
2004,7,18,2.59,27.73,22.08,98.2
2004,7,19,2.51,26.73,0.25,98.18
2004,7,20,2.8,27.74,0.06,98.19
2004,7,21,2.23,27.66,0.09,98.25
2004,7,22,1.82,26.43,0.07,98.32
2004,7,23,1.52,25.81,0.3,98.32
2004,7,24,1.78,27.23,0.1,98.11
2004,7,25,1.79,28.69,0.02,98.07
2004,7,26,1.86,28.38,0.26,98.07
2004,7,27,1.79,27.33,0.23,98.14
2004,7,28,1.9,28.81,0.15,98.08
2004,7,29,1.7,28.33,0.21,98.18
2004,7,30,2.09,27.11,0.05,98.35
2004,7,31,1.63,27.65,0,98.39
2004,8,1,1.73,27.65,0,98.33
2004,8,2,1.95,27.86,0.07,98.14
2004,8,3,1.72,26.84,2.69,98.02
2004,8,4,1.45,26.89,2.03,97.96
2004,8,5,2.08,26.69,0.4,98.06
2004,8,6,2.2,26.37,7.44,98.21
2004,8,7,2.12,26.95,0.24,98.32
2004,8,8,1.91,27.28,0.33,98.41
2004,8,9,2.55,29.58,0,98.42
2004,8,10,2.48,29.66,0.01,98.4
2004,8,11,2.36,28.83,0.02,98.39
2004,8,12,2.17,28.58,0.16,98.4
2004,8,13,1.78,28.46,0.43,98.45
2004,8,14,2.1,28.03,0.15,98.45
2004,8,15,2.2,28.3,0.48,98.38
2004,8,16,2.11,28.3,0.59,98.32
2004,8,17,2.55,27.32,0.23,98.45
2004,8,18,2.49,28.49,0.21,98.51
2004,8,19,1.8,28,0.4,98.39
2004,8,20,2.09,27.94,0.35,98.26
2004,8,21,2.24,29.08,0,98.21
2004,8,22,2.5,30.48,0.07,98.27
2004,8,23,2.34,30.37,0.03,98.38
2004,8,24,2.45,30.44,0,98.41
2004,8,25,2.48,31.3,0.02,98.38
2004,8,26,2.46,30.96,1.15,98.29
2004,8,27,2.17,30.01,0.2,98.21
2004,8,28,2.26,30.66,3.15,98.2
2004,8,29,2.13,29.35,1.97,98.25
2004,8,30,2.24,29.73,0.41,98.24
2004,8,31,2.12,30.08,1.25,98.24
2004,9,1,2.44,30.79,0,98.11
2004,9,2,2.09,30.15,2.27,98.23
2004,9,3,2.3,27.77,1.79,98.41
2004,9,4,1.77,28,1.41,98.27
2004,9,5,1.47,27.6,3.32,98.14
2004,9,6,1.48,27.6,0.71,98.22
2004,9,7,2.09,28.9,0.19,98.31
2004,9,8,2.2,29.04,4.73,98.39
2004,9,9,2.19,27.53,1.7,98.42
2004,9,10,1.64,26.67,2.34,98.49
2004,9,11,1.89,28.12,7.42,98.38
2004,9,12,1.92,28.08,0.34,98.44
2004,9,13,2.38,26.42,8.88,98.6
2004,9,14,2.17,27.19,17.82,98.51
2004,9,15,2.17,26,18.46,98.42
2004,9,16,2.28,27.87,2.11,98.42
2004,9,17,2.19,27.68,29.67,98.41
2004,9,18,2.09,28.22,0.48,98.3
2004,9,19,1.93,27.18,27.71,98.24
2004,9,20,1.84,25.67,21.42,98.34
2004,9,21,2.06,26.9,0.1,98.31
2004,9,22,1.56,27.33,0.21,98.29
2004,9,23,1.35,26.74,0.73,98.32
2004,9,24,1.82,25.76,26.4,98.29
2004,9,25,1.82,25.23,10.44,98.33
2004,9,26,1.56,25.16,22.61,98.43
2004,9,27,1.66,24.76,13.3,98.47
2004,9,28,0.96,25.17,12.53,98.3
2004,9,29,2.35,25.44,4.22,98.45
2004,9,30,1.95,25.98,2.26,98.62
2004,10,1,1.67,24.78,4.13,98.7
2004,10,2,1.71,25.22,3.82,98.48
2004,10,3,2.02,24.89,2.54,98.41
2004,10,4,1.91,25.67,1.14,98.37
2004,10,5,2.09,26.17,0.2,98.35
2004,10,6,2.49,25.6,0.02,98.42
2004,10,7,2.44,25.03,0,98.46
2004,10,8,2.3,24.56,0,98.5
2004,10,9,2.27,26.78,0,98.58
2004,10,10,2.02,27.41,0.01,98.64
2004,10,11,1.75,26.34,7.08,98.64
2004,10,12,1.92,26.52,2.15,98.63
2004,10,13,1.84,26.45,1.65,98.64
2004,10,14,1.88,26.31,3.58,98.69
2004,10,15,1.95,26.12,3.64,98.63
2004,10,16,1.91,25.88,6.14,98.64
2004,10,17,1.65,25.9,15.26,98.62
2004,10,18,1.52,25.67,4.12,98.59
2004,10,19,1.6,24.4,12.34,98.61
2004,10,20,1.88,24.99,6.34,98.5
2004,10,21,1.69,25.76,3.99,98.57
2004,10,22,1.84,25.37,11.52,98.64
2004,10,23,1.37,25.52,17.36,98.62
2004,10,24,2.09,25.51,2.25,98.67
2004,10,25,1.57,25.13,7.17,98.7
2004,10,26,1.52,25.12,8.75,98.7
2004,10,27,1.16,24.79,12.71,98.69
2004,10,28,1.52,24.22,14.26,98.61
2004,10,29,0.91,24.53,13.71,98.58
2004,10,30,1.17,23.95,28.14,98.53
2004,10,31,1.3,23.84,9.6,98.61
2004,11,1,1.59,24.5,1.75,98.68
2004,11,2,1.95,24.69,2.01,98.69
2004,11,3,1.66,24.63,0.64,98.7
2004,11,4,1.42,22.94,0.19,98.68
2004,11,5,0.52,21.98,11.9,98.57
2004,11,6,0.6,22.69,17.9,98.45
2004,11,7,1.23,24.09,21.54,98.44
2004,11,8,1.11,24.14,15.58,98.54
2004,11,9,1.83,24.93,2.79,98.56
2004,11,10,1.39,24.89,3.42,98.59
2004,11,11,1.41,24.83,3.09,98.65
2004,11,12,0.86,24.1,13.76,98.79
2004,11,13,1.54,24.69,2.77,98.83
2004,11,14,1.55,24.49,11.92,98.79
2004,11,15,1.1,23.83,5.12,98.77
2004,11,16,1.66,24.11,0.03,98.77
2004,11,17,1.4,24.01,0,98.81
2004,11,18,1.79,22.9,0,98.82
2004,11,19,2.01,21.86,0.09,98.79
2004,11,20,1.79,22.77,0.75,98.79
2004,11,21,1.92,22.88,0.22,98.79
2004,11,22,1.62,23.23,0.3,98.73
2004,11,23,1.59,23.67,0.64,98.7
2004,11,24,1.63,23.34,5.02,98.66
2004,11,25,1.59,22.91,2.14,98.75
2004,11,26,1.15,23.41,13.57,98.77
2004,11,27,1.32,23.94,2.9,98.81
2004,11,28,1.52,22.99,0,98.96
2004,11,29,1.75,21.55,0,98.9
2004,11,30,1.52,20.92,0,98.8
2004,12,1,1.7,21.8,0.04,98.78
2004,12,2,1.4,23.32,3.38,98.92
2004,12,3,1.45,23.48,0.65,98.99
2004,12,4,1.57,22.65,0,98.9
2004,12,5,1.66,21.9,0.03,98.88
2004,12,6,1.62,20.14,0,99
2004,12,7,1.7,20.9,0,99.05
2004,12,8,1.19,22.62,0.45,98.9
2004,12,9,1.62,23.34,0.08,98.81
2004,12,10,1.66,21.44,0,98.86
2004,12,11,1.71,21.35,0.02,98.9
2004,12,12,1.49,22.26,0.2,98.92
2004,12,13,1.4,22.94,0.56,98.87
2004,12,14,1.24,23.42,1,98.66
2004,12,15,1.77,22.4,0.01,98.65
2004,12,16,1.71,21.15,0,98.8
2004,12,17,1.58,20.73,0,98.93
2004,12,18,1.63,20.53,0,98.87
2004,12,19,1.63,20.66,0,98.72
2004,12,20,1.3,21.23,0,98.61
2004,12,21,1.49,20.47,0,98.62
2004,12,22,1.82,20.87,0.02,98.63
2004,12,23,1.83,21.48,0.06,98.64
2004,12,24,1.77,23.07,0.05,98.74
2004,12,25,1.82,22.93,0.01,98.81
2004,12,26,1.79,21.73,0.01,98.74
2004,12,27,1.08,22.87,0.23,98.68
2004,12,28,1.43,23.02,0.02,98.78
2004,12,29,1.38,22.46,0,98.8
2004,12,30,1.47,22.47,4.13,98.79
2004,12,31,1.48,24.17,0.43,98.79
2005,1,1,1.54,24.23,0.04,98.86
2005,1,2,1.83,23.85,0.06,98.79
2005,1,3,1.76,24.86,0.05,98.74
2005,1,4,1.87,24.37,0,98.87
2005,1,5,1.81,23.44,0,98.91
2005,1,6,1.62,22.64,0,98.89
2005,1,7,1.72,23.34,0,98.86
2005,1,8,1.38,23.53,0,98.86
2005,1,9,1.6,22.81,0,98.81
2005,1,10,1.74,22.9,0,98.67
2005,1,11,1.61,22.73,0,98.71
2005,1,12,1.63,22.83,0,98.83
2005,1,13,1.57,23.54,0,98.8
2005,1,14,1.59,23.45,0,98.76
2005,1,15,1.71,23.44,0,98.75
2005,1,16,1.72,24.15,0,98.76
2005,1,17,1.8,25.33,0,98.71
2005,1,18,1.66,26.52,0.05,98.7
2005,1,19,1.74,26.98,0.01,98.72
2005,1,20,1.88,26.33,0.05,98.87
2005,1,21,1.15,25.76,0.72,99.02
2005,1,22,1.5,26.26,0.41,98.94
2005,1,23,1.54,27.17,0.03,98.8
2005,1,24,1.69,27.36,0,98.81
2005,1,25,2.02,27.11,0,98.74
2005,1,26,2.08,27.19,0,98.58
2005,1,27,1.83,27.05,0.39,98.54
2005,1,28,1.87,25.09,0.17,98.54
2005,1,29,1.94,26.44,1.45,98.49
2005,1,30,1.9,26.92,1.04,98.53
2005,1,31,1.45,27,2.4,98.58
2005,2,1,0.98,25.15,1.03,98.66
2005,2,2,1.88,27.96,0.3,98.71
2005,2,3,1.67,27.54,1.2,98.76
2005,2,4,1.74,27.79,0.23,98.77
2005,2,5,1.84,28.37,0,98.76
2005,2,6,2.12,27.7,0,98.81
2005,2,7,2.23,26.13,0,98.9
2005,2,8,2.18,26.56,0,98.91
2005,2,9,2.16,26.01,0,99.03
2005,2,10,2.15,26.04,0,99.04
2005,2,11,2.19,26.15,0,99.08
2005,2,12,2.31,25.54,0,99.01
2005,2,13,2.27,25.33,0,98.88
2005,2,14,2.32,25.65,0,98.69
2005,2,15,-999,26.73,0,98.67
2005,2,16,2.34,27.92,0,98.57
2005,2,17,2.32,28.64,0,98.51
2005,2,18,2.33,28.98,0,98.61
2005,2,19,2.34,28.04,0,98.69
2005,2,20,2.35,27.73,0,98.72
2005,2,21,2.24,27.95,0,98.7
2005,2,22,1.97,30.05,1.67,98.75
2005,2,23,2.3,30.8,0.18,98.73
2005,2,24,2.45,30.93,0,98.68
2005,2,25,2.48,29.62,0,98.71
2005,2,26,2.35,28.8,0,98.78
2005,2,27,2.42,28.8,0,98.69
2005,2,28,2.38,28.44,0,98.68
2005,3,1,2.3,29.97,0,98.73
2005,3,2,2.52,30.73,0,98.9
2005,3,3,2.58,31.27,0,98.84
2005,3,4,2.44,32.23,0,98.89
2005,3,5,2.36,32.44,0.59,98.96
2005,3,6,2.17,31.28,0.08,98.97
2005,3,7,2.15,31.79,0,98.92
2005,3,8,2.36,29.95,0.02,98.98
2005,3,9,1.81,30.55,0.01,98.9
2005,3,10,1.91,30.06,1.97,98.78
2005,3,11,2.09,30.56,1.12,98.62
2005,3,12,2.16,32.9,0.2,98.55
2005,3,13,1.68,31.51,7.54,98.54
2005,3,14,2.21,29.53,5.84,98.57
2005,3,15,2.38,30.21,0,98.53
2005,3,16,2.48,29.83,0,98.59
2005,3,17,2.45,29.51,0,98.61
2005,3,18,2.65,30.19,0.04,98.58
2005,3,19,2.69,31.48,0.26,98.48
2005,3,20,2.39,33.18,0,98.54
2005,3,21,2.5,33.72,0,98.42
2005,3,22,2.24,34.44,0,98.33
2005,3,23,2.01,35.09,0,98.27
2005,3,24,2.02,36,0.35,98.23
2005,3,25,2.02,35.85,0.08,98.3
2005,3,26,1.84,34.93,0,98.4
2005,3,27,2.01,35.79,0,98.42
2005,3,28,2.38,36.24,0,98.42
2005,3,29,2.02,36.51,0,98.31
2005,3,30,2.02,36.15,1.33,98.22
2005,3,31,2.09,33.76,0.04,98.23
2005,4,1,2.41,35.74,0.09,98.18
2005,4,2,2.55,35.05,0.17,98.29
2005,4,3,1.77,29.71,18.79,98.45
2005,4,4,1.61,25.6,18.39,98.38
2005,4,5,1.45,25.62,12.19,98.37
2005,4,6,2.23,27.43,16.81,98.4
2005,4,7,1.83,26.07,13.04,98.38
2005,4,8,2.06,27.51,0.48,98.44
2005,4,9,1.98,29.55,0.16,98.41
2005,4,10,2.21,29.84,0.5,98.41
2005,4,11,2.09,29.04,0.65,98.43
2005,4,12,2.38,28.65,0.41,98.54
2005,4,13,2.59,29.17,0.22,98.71
2005,4,14,2.59,31.17,0.01,98.74
2005,4,15,2.84,31.36,0.02,98.74
2005,4,16,2.72,31.87,0.06,98.66
2005,4,17,2.79,31.63,0.02,98.6
2005,4,18,2.67,30.85,0.02,98.57
2005,4,19,2.55,31.61,0.16,98.65
2005,4,20,2.11,28.16,5.88,98.83
2005,4,21,2.59,29.71,0.52,98.68
2005,4,22,2.71,30.2,0.01,98.56
2005,4,23,2.48,31.42,0.01,98.5
2005,4,24,2.53,31.38,0.01,98.48
2005,4,25,2.45,30.33,0.51,98.48
2005,4,26,2.59,30.86,1.3,98.43
2005,4,27,2.49,31.58,0.07,98.36
2005,4,28,2.73,33.67,0,98.26
2005,4,29,2.73,34.4,0,98.11
2005,4,30,1.78,31.18,17.36,98.09
2005,5,1,2.48,30.33,11.33,98.21
2005,5,2,2.28,29.44,1.23,98.3
2005,5,3,2.3,31.12,1.18,98.25
2005,5,4,2.14,29.61,7.27,98.24
2005,5,5,1.84,31.29,0.93,98.15
2005,5,6,2.35,32.25,1.45,98.06
2005,5,7,2.41,32.44,0.98,98.12
2005,5,8,2.26,29.97,0,98.24
2005,5,9,2.26,32.4,0.05,98.21
2005,5,10,2.55,31.91,0.01,98.18
2005,5,11,2.56,30.95,0.02,98.19
2005,5,12,2.49,32.65,0.51,98.22
2005,5,13,2.44,33.19,0.08,98.17
2005,5,14,2.55,32.3,0.19,98.21
2005,5,15,2.57,31.4,1.78,98.26
2005,5,16,2.59,30.51,0.05,98.31
2005,5,17,2.57,32.49,0,98.25
2005,5,18,2.45,34.43,0,98.14
2005,5,19,2.52,35.07,0,98.1
2005,5,20,2.32,35.09,0,98.06
2005,5,21,2.41,34.81,0.17,98.08
2005,5,22,1.94,34.76,0.25,98.12
2005,5,23,2.25,32.54,0.7,98.2
2005,5,24,2.23,33.36,0.13,98.26
2005,5,25,2.11,33.62,0.22,98.25
2005,5,26,2.41,32.05,14.21,98.26
2005,5,27,2.07,29.01,2.77,98.33
2005,5,28,2.23,28.37,2.59,98.31
2005,5,29,2.12,31.1,1.01,98.22
2005,5,30,2.05,30.44,0.03,98.19
2005,5,31,2.38,30.9,1.61,98.1
2005,6,1,2.58,30.33,0.22,98.05
2005,6,2,2.48,31.23,0.25,98.01
2005,6,3,2.38,30.69,0.03,98.02
2005,6,4,2.19,30.66,0.51,98
2005,6,5,2.2,30.64,0.64,97.96
2005,6,6,2.32,31.21,0.09,98.09
2005,6,7,2.62,31.48,0.05,98.07
2005,6,8,2.4,31.94,0.2,97.9
2005,6,9,1.55,27.9,0.8,97.96
2005,6,10,1.37,28.75,0.42,98.05
2005,6,11,2.4,30.4,0.08,98.13
2005,6,12,2.45,32.57,0.09,98.02
2005,6,13,2.28,32.06,0.3,98.06
2005,6,14,2.21,29.82,0,98.15
2005,6,15,2.12,31.86,0.08,98.05
2005,6,16,2.2,31.58,0.41,98.02
2005,6,17,2.49,30,0.15,98.06
2005,6,18,2.05,30.05,0.12,98.04
2005,6,19,2.43,30.34,0.21,98.01
2005,6,20,2,29.1,1.12,98.05
2005,6,21,1.42,28.98,0.18,98.15
2005,6,22,1.79,29.79,0.17,98.27
2005,6,23,2.12,30.76,0,98.25
2005,6,24,2.27,31.55,0.15,98.16
2005,6,25,2.22,31.24,0.22,98.22
2005,6,26,2.12,30.44,0.08,98.31
2005,6,27,1.76,29.54,0.03,98.28
2005,6,28,1.71,29.98,0.06,98.2
2005,6,29,1.94,30.59,0.07,98.2
2005,6,30,2.2,30.83,0.68,98.24
2005,7,1,1.77,29.59,0.38,98.37
2005,7,2,2.61,30.34,0.3,98.41
2005,7,3,2.3,29.83,0.09,98.38
2005,7,4,2.05,29.55,0.44,98.3
2005,7,5,1.96,29.5,0.12,98.28
2005,7,6,1.62,29.76,0.13,98.33
2005,7,7,2.12,30.83,0.03,98.18
2005,7,8,1.96,30.85,0.18,98.08
2005,7,9,1.72,29.83,0.1,98.11
2005,7,10,2.04,29.57,0.88,98.24
2005,7,11,2.23,30.8,0.2,98.33
2005,7,12,2.48,30.83,0.05,98.31
2005,7,13,2.25,28.61,2.05,98.26
2005,7,14,1.88,28.05,13.32,98.29
2005,7,15,2,27.6,4.11,98.25
2005,7,16,2.07,27.97,0.96,98.2
2005,7,17,2.28,28.68,1.02,98.06
2005,7,18,2.57,29.99,0.06,98.14
2005,7,19,2.56,28.84,0.03,98.28
2005,7,20,2.63,28.9,0.38,98.26
2005,7,21,2.54,28.11,0,98.29
2005,7,22,2.02,28.73,0.19,98.21
2005,7,23,1.85,28.34,1.35,98.21
2005,7,24,2.01,28.48,0.51,98.24
2005,7,25,1.66,28.35,0.27,98.18
2005,7,26,1.76,29.83,0.24,98.09
2005,7,27,1.75,30.35,0.29,98.09
2005,7,28,2.09,29.37,0.33,98.23
2005,7,29,1.87,28.48,0.44,98.28
2005,7,30,1.88,29.23,0.53,98.09
2005,7,31,1.86,29.94,0.41,98.02
2005,8,1,1.99,28.87,0.72,98.15
2005,8,2,1.97,28.96,0.31,98.23
2005,8,3,1.78,29.89,0.03,98.28
2005,8,4,2.15,29.01,0.08,98.33
2005,8,5,2.15,30.56,0.06,98.37
2005,8,6,2.6,31.68,0.01,98.3
2005,8,7,2.31,31.92,0,98.22
2005,8,8,2.17,30.45,0.01,98.35
2005,8,9,1.73,31.37,0.07,98.43
2005,8,10,1.96,30.33,1.03,98.35
2005,8,11,2.33,29.93,0.9,98.27
2005,8,12,1.73,30.98,0.5,98.21
2005,8,13,2.13,31.46,0.1,98.17
2005,8,14,1.82,31.4,0.61,98.15
2005,8,15,1.76,31.07,0.66,98.13
2005,8,16,1.49,29.83,0.21,98.25
2005,8,17,2.09,31.84,0.01,98.28
2005,8,18,2.19,31.22,0,98.3
2005,8,19,2.47,30.56,0.21,98.35
2005,8,20,2.43,31.77,0,98.29
2005,8,21,2.59,33.16,0.11,98.26
2005,8,22,2.37,32.3,0.23,98.35
2005,8,23,2.06,31.32,5.11,98.39
2005,8,24,2.56,29.5,3.41,98.45
2005,8,25,2.2,28.94,15.65,98.4
2005,8,26,2.61,29.09,8.2,98.38
2005,8,27,2.34,27.15,3.53,98.33
2005,8,28,2.44,30.76,1.05,98.19
2005,8,29,2.5,30.76,0.32,98.23
2005,8,30,2.49,32.69,0.06,98.05
2005,8,31,2.54,29.29,5.62,97.96
2005,9,1,2.34,28.85,1.42,97.96
2005,9,2,2.25,27.34,21.25,98.06
2005,9,3,2.23,27.33,7.71,97.99
2005,9,4,2.21,27.19,6.9,97.82
2005,9,5,2.11,26.86,0.7,97.97
2005,9,6,1.81,27.29,1.61,98.07
2005,9,7,1.86,26.77,4.15,98.1
2005,9,8,2.23,28.15,0.57,97.98
2005,9,9,2.34,28.78,0.28,98.08
2005,9,10,1.87,27.73,2.07,98.11
2005,9,11,1.85,27.39,0.58,98.08
2005,9,12,2.11,27.26,0.17,98.09
2005,9,13,2.14,27.48,0.1,98.18
2005,9,14,2.38,28.84,0.03,98.32
2005,9,15,2.09,26.87,19.93,98.53
2005,9,16,2.67,27.69,0.2,98.58
2005,9,17,2.55,29.94,0.01,98.63
2005,9,18,2.74,29.65,0,98.6
2005,9,19,2.09,28.44,0.06,98.45
2005,9,20,1.95,27.18,0.34,98.26
2005,9,21,2.27,29.45,0.11,98.3
2005,9,22,2.48,30.23,0.2,98.45
2005,9,23,2.41,30.38,0,98.52
2005,9,24,2.33,30.44,0.67,98.53
2005,9,25,2.37,30.03,2.3,98.43
2005,9,26,2.25,30.01,0.02,98.35
2005,9,27,2.16,29.89,0,98.36
2005,9,28,2.11,27.51,11.29,98.39
2005,9,29,1.86,28.04,1.95,98.33
2005,9,30,1.59,28.54,1.15,98.43
2005,10,1,1.89,27.85,0.3,98.51
2005,10,2,1.86,27.32,4.53,98.52
2005,10,3,1.98,28,3.16,98.36
2005,10,4,2.23,28.34,22.44,98.4
2005,10,5,2.29,28.53,2.85,98.47
2005,10,6,2.02,29.75,0.17,98.45
2005,10,7,1.9,29.25,2.62,98.43
2005,10,8,1.98,28.4,30.12,98.4
2005,10,9,2.26,26.97,8.76,98.43
2005,10,10,1.55,25.9,10.21,98.38
2005,10,11,1.65,26.2,15.3,98.35
2005,10,12,1.66,25.58,7.78,98.29
2005,10,13,1.38,25.26,6.21,98.13
2005,10,14,2.04,26.23,0.28,98.11
2005,10,15,2.31,27.63,0.5,98.3
2005,10,16,2.09,26.94,0.96,98.45
2005,10,17,2.15,26.55,4.02,98.55
2005,10,18,1.68,25.97,8.99,98.52
2005,10,19,2.14,25.66,4.69,98.39
2005,10,20,1.94,26.89,0.68,98.28
2005,10,21,1.88,26.01,60.04,98.31
2005,10,22,1.91,25.43,27.18,98.37
2005,10,23,2.07,25.37,9.05,98.37
2005,10,24,1.66,24.94,41.47,98.45
2005,10,25,1.26,24.04,27.57,98.46
2005,10,26,1.45,24.15,4.02,98.38
2005,10,27,0.61,24.75,4.12,98.33
2005,10,28,2.02,25.6,0.51,98.37
2005,10,29,2.18,26.49,1.26,98.32
2005,10,30,1.85,26.05,8.55,98.3
2005,10,31,1.85,26.05,0.88,98.38
2005,11,1,2.11,25.33,10.04,98.42
2005,11,2,1.55,24.61,8.89,98.52
2005,11,3,1.62,24.24,4.39,98.59
2005,11,4,1.53,24.16,19.45,98.57
2005,11,5,1.41,23.62,18.99,98.58
2005,11,6,0.52,23.99,23.46,98.51
2005,11,7,0.76,23.54,22.41,98.43
2005,11,8,0.67,23.9,18.01,98.4
2005,11,9,0.9,23.19,2.53,98.42
2005,11,10,1.43,24.01,1.4,98.51
2005,11,11,1.51,23.64,5.72,98.48
2005,11,12,1.23,23.49,6.33,98.64
2005,11,13,1.42,21.17,2.21,98.8
2005,11,14,1.95,22.33,0.42,98.77
2005,11,15,1.62,23,0,98.66
2005,11,16,2.05,20.94,0,98.69
2005,11,17,2,20.3,0.01,98.76
2005,11,18,1.97,20.4,0,98.79
