year,month,day,Allsky_Surface_UV_INDEX,Temperature,Precipitation,wind_pressure
2010,10,3,1.59,25.04,16.98,97.92
2010,10,4,2.05,25.51,9.63,97.84
2010,10,5,1.62,25.06,32.32,97.77
2010,10,6,1.47,24.55,30.97,97.76
2010,10,7,1.72,24.51,21.7,97.77
2010,10,8,1.65,24.69,30.96,97.83
2010,10,9,1.83,25.08,10.31,97.86
2010,10,10,1.85,24.95,0.06,97.95
2010,10,11,2.46,24.9,0,98.12
2010,10,12,2.01,24.89,0,98.23
2010,10,13,2.38,24.73,0.1,98.18
2010,10,14,2.13,24.18,1.14,98.09
2010,10,15,2.07,24.67,1.53,98.05
2010,10,16,2.48,24.69,0.52,97.95
2010,10,17,2.43,24.62,0.53,97.95
2010,10,18,1.8,23.78,7.8,98.06
2010,10,19,2.23,24.27,7.44,98.09
2010,10,20,2.15,24.71,0.28,98.12
2010,10,21,2.27,25.04,3.77,98
2010,10,22,2.05,23.99,0.99,97.95
2010,10,23,2.15,24.69,1,97.98
2010,10,24,2.18,24.82,0.14,97.99
2010,10,25,2.3,25.31,0,98.03
2010,10,26,2.12,25.73,3.77,98.11
2010,10,27,1.78,25.3,5.82,98.22
2010,10,28,1.52,24.23,12.03,98.27
2010,10,29,1.82,24.76,12.99,98.15
2010,10,30,1.64,25.18,2.05,98.17
2010,10,31,1.71,24.73,0.93,98.11
2010,11,1,1.69,24.67,0.23,97.92
2010,11,2,1.94,24.5,0.13,97.99
2010,11,3,1.88,25.08,12.24,98.2
2010,11,4,1.77,24.73,2.51,98.23
2010,11,5,1.58,24.48,22.25,98.23
2010,11,6,1.32,23.26,2.29,98.09
2010,11,7,1.32,23.38,0.36,97.81
2010,11,8,1.67,25.36,1.52,97.88
2010,11,9,1.93,24.4,1.29,98.32
2010,11,10,1.7,25.04,11.57,98.43
2010,11,11,1.56,23.8,4.33,98.35
2010,11,12,2.05,25.37,2.22,98.06
2010,11,13,1.8,25.88,2.6,98
2010,11,14,1.6,24.94,0.51,98.26
2010,11,15,1.79,25.35,0.54,98.31
2010,11,16,1.3,25.35,18.32,98.1
2010,11,17,1.31,24.54,4.12,98.06
2010,11,18,1.52,25.09,3.86,98.21
2010,11,19,1.59,24.29,4.36,98.21
2010,11,20,1.66,24.55,22.15,98.08
2010,11,21,1.23,24.06,30.04,98.07
2010,11,22,1.29,24.37,32.83,97.98
2010,11,23,1.69,24.12,29.4,98.02
2010,11,24,1.46,23.6,9.08,98.12
2010,11,25,1.13,23.03,16.22,98.11
2010,11,26,1.13,23.68,10.39,98.06
2010,11,27,0.88,22.6,7.86,98.03
2010,11,28,0.96,22.55,13.63,98.05
2010,11,29,1.53,23.77,1.77,98.07
2010,11,30,1.5,23.81,3.06,98
2010,12,1,0.73,23.38,13.07,97.96
2010,12,2,1.11,23.32,17.52,98.02
2010,12,3,0.96,23.04,8.75,98.01
2010,12,4,1.04,22.41,2.48,97.93
2010,12,5,1.33,21.9,0.39,97.76
2010,12,6,1.72,23.35,0,97.76
2010,12,7,1.11,23.8,33.7,97.76
2010,12,8,0.46,23.89,31.65,97.86
2010,12,9,1.55,23.64,3.74,97.88
2010,12,10,1.73,23.64,0.04,98.03
2010,12,11,1.52,23.68,1.27,98.01
2010,12,12,1.95,22.97,0.38,97.92
2010,12,13,1.88,22.44,0.06,98.02
2010,12,14,1.79,23.6,0.03,98.12
2010,12,15,1.58,23.1,3.33,98.13
2010,12,16,1.4,23.36,3.95,98.13
2010,12,17,1.55,24.13,0.79,98.16
2010,12,18,1.41,24.38,1.6,98.13
2010,12,19,1.64,21.9,0.05,98.25
2010,12,20,1.48,23.35,0.5,98.29
2010,12,21,1.13,22.62,0.15,98.22
2010,12,22,1.71,21.4,0,98.12
2010,12,23,1.59,20.76,0,98.16
2010,12,24,1.41,20.94,0.01,98.19
2010,12,25,1.44,22.2,0,98.16
2010,12,26,1.7,22.33,0,98.22
2010,12,27,1.85,21.73,0,98.24
2010,12,28,1.77,20.31,0.7,98.19
2010,12,29,1.16,22.68,0.14,98.16
2010,12,30,1.37,23.01,0.02,98.18
2010,12,31,1.76,23.25,3.59,98.12
2011,1,1,1.7,23.76,2.48,98.04
2011,1,2,1.6,24.12,0.06,98.02
2011,1,3,1.52,23.3,0.8,98.11
2011,1,4,1.73,22.91,0.22,98.14
2011,1,5,1.34,22.05,0.04,98.08
2011,1,6,1.64,22.86,0.01,98.1
2011,1,7,1.62,23.25,0,98.09
2011,1,8,1.59,24.58,0,98
2011,1,9,1.44,24.72,1.71,98.06
2011,1,10,1.22,23.47,0.27,98.12
2011,1,11,1.62,22.67,0,98.17
2011,1,12,1.23,21.15,0,98.18
2011,1,13,1,20.24,0,98.21
2011,1,14,1.64,20.74,0.01,98.28
2011,1,15,1.15,22.54,0.31,98.31
2011,1,16,1.21,23.36,2.38,98.25
2011,1,17,1.69,23.73,0.03,98.24
2011,1,18,1.88,23,0,98.25
2011,1,19,2.12,20.15,0,98.24
2011,1,20,2.12,20.12,0,98.31
2011,1,21,2.02,21.15,0,98.32
2011,1,22,1.9,21.53,0,98.39
2011,1,23,1.89,21.75,0,98.46
2011,1,24,1.82,21.86,0,98.41
2011,1,25,1.87,22.08,0,98.35
2011,1,26,1.56,23.34,0.49,98.39
2011,1,27,1.41,23.55,0.05,98.47
2011,1,28,1.84,23.45,0,98.38
2011,1,29,2,24.48,0,98.32
2011,1,30,1.53,24.6,0.04,98.26
2011,1,31,1.77,24.29,0.01,98.3
2011,2,1,2.07,24.62,0,98.29
2011,2,2,1.84,23.6,0,98.32
2011,2,3,1.77,23.29,0.02,98.34
2011,2,4,1.91,23.55,0,98.38
2011,2,5,2.38,24.83,0,98.21
2011,2,6,2,24.91,0.01,98.17
2011,2,7,1.7,25.29,0,98.18
2011,2,8,2.01,26.1,0.28,97.96
2011,2,9,2.15,25.26,1.04,97.93
2011,2,10,2.33,25.08,2.56,98.11
2011,2,11,2.45,23.87,0,98.24
2011,2,12,2.2,24.49,0,98.22
2011,2,13,2.3,24.1,0,98.12
2011,2,14,2.35,25.14,0,98.11
2011,2,15,2.25,26.94,0,98.15
2011,2,16,2.27,28.21,0,98.18
2011,2,17,2.04,28.75,0,98.18
2011,2,18,1.93,29.24,0,98.13
2011,2,19,1.87,29.18,0,98.23
2011,2,20,2.02,29.12,0,98.29
2011,2,21,1.92,28.24,8.74,98.26
2011,2,22,1.84,25.82,21.49,98.26
2011,2,23,2.13,26.76,2.38,98.34
2011,2,24,1.93,26.76,8.04,98.3
2011,2,25,2.09,27.13,0.92,98.12
2011,2,26,1.84,27.31,4.79,98.1
2011,2,27,2.19,26.94,0.23,98.24
2011,2,28,2.12,26.77,0,98.27
2011,3,1,2.45,26.96,0,98.23
2011,3,2,2.61,26.55,0,98.19
2011,3,3,2.42,26.75,0,98.21
2011,3,4,1.95,27.95,0,98.16
2011,3,5,2.23,28.58,0,98.16
2011,3,6,2.4,28.34,0,98.29
2011,3,7,2.3,27.25,0,98.38
2011,3,8,2.44,27.26,0,98.28
2011,3,9,2.51,27.53,0,98.25
2011,3,10,2.58,27.78,0,98.23
2011,3,11,2.7,28.14,0,98.12
2011,3,12,2.63,28.4,0,98.08
2011,3,13,2.56,29.73,0.95,98.14
2011,3,14,2.57,29.98,0.13,98.08
2011,3,15,2.56,29.5,0,98.01
2011,3,16,2.51,28.86,0,97.93
2011,3,17,2.32,28.58,0.01,98.04
2011,3,18,2.42,28.54,0,98.01
2011,3,19,2.38,31.34,0,97.95
2011,3,20,2.4,31.98,0,97.96
2011,3,21,2.15,32.08,0,98.06
2011,3,22,2.15,32.69,0,98.07
2011,3,23,2.56,33.13,0.12,98.05
2011,3,24,2.31,32.37,0.04,98.09
2011,3,25,2.3,32.37,0.06,98.09
2011,3,26,2.12,32.08,0.01,98.15
2011,3,27,2.23,33.44,0,98.12
2011,3,28,2.12,33.07,0.02,98.1
2011,3,29,2.15,33.48,0.15,98.14
2011,3,30,2.38,33.07,0.01,98.19
2011,3,31,2.31,33.24,0,98.2
2011,4,1,2.37,33.7,0,98.15
2011,4,2,2.3,32.71,0.17,98.16
2011,4,3,2.11,31.83,0.52,98.21
2011,4,4,2.18,32.66,0.03,98.14
2011,4,5,2.24,33.48,0,98.12
2011,4,6,2.27,32.6,0,98.18
2011,4,7,2.55,31.73,0,98.23
2011,4,8,2.26,33,0.05,98.24
2011,4,9,2.23,33.76,3.05,98.26
2011,4,10,1.94,32.01,1.89,98.3
2011,4,11,1.98,31.75,0.98,98.21
2011,4,12,2.05,31.55,2.34,98.17
2011,4,13,2.26,32.71,0.29,98.15
2011,4,14,2.15,31.36,0.05,98.08
2011,4,15,2.21,31.15,0.03,97.97
2011,4,16,2.29,32.37,0,98.07
2011,4,17,2.27,31.48,2.99,98.15
2011,4,18,1.84,30.33,2.77,98.02
2011,4,19,2.12,27.82,1.76,97.98
2011,4,20,2.19,28.48,1.59,98.01
2011,4,21,2.14,30.19,1.3,97.97
2011,4,22,2.24,27.23,13.66,97.93
2011,4,23,1.47,25.84,9.59,97.95
2011,4,24,2.12,29.41,1.69,97.94
2011,4,25,2.12,27.44,4.17,97.9
2011,4,26,2.03,28.58,0.69,97.93
2011,4,27,2.07,29.61,0.02,97.86
2011,4,28,1.98,27.05,6.74,97.82
2011,4,29,2.27,27.03,2.43,97.81
2011,4,30,2.08,28.13,1.26,97.91
2011,5,1,1.99,29.26,0.69,97.99
2011,5,2,1.98,28,1.35,98.04
2011,5,3,2.01,27.6,6.59,97.98
2011,5,4,1.67,27.7,0.16,98.05
2011,5,5,1.71,27.09,0,98.1
2011,5,6,2.06,27.96,0,98.05
2011,5,7,2.31,28.67,0,97.99
2011,5,8,2.43,29.24,0,97.88
2011,5,9,2.44,28.82,0.02,97.98
2011,5,10,2.38,29.37,0.01,98.04
2011,5,11,2.5,29.39,0,98.05
2011,5,12,2.59,30.36,0,98.02
2011,5,13,2.39,30.15,3.56,97.99
2011,5,14,2.27,30.64,1.06,97.96
2011,5,15,2.19,30.42,0,98.07
2011,5,16,2.29,32.23,0,98.08
2011,5,17,2.2,32.04,0.74,98.16
2011,5,18,2.18,30.65,0.31,98.13
2011,5,19,2.18,28.29,0.01,98.14
2011,5,20,2.26,28.91,6.62,97.98
2011,5,21,1.97,28.74,0.65,97.98
2011,5,22,2.44,29.57,0,97.96
2011,5,23,2.45,30.24,0.42,98
2011,5,24,1.91,28.27,2.38,97.96
2011,5,25,2.02,28.4,1.98,97.87
2011,5,26,1.98,27.4,1.05,97.97
2011,5,27,2.02,27.83,1.37,98.02
2011,5,28,2.28,28.58,1.49,98.01
2011,5,29,2.24,26.82,2.23,98.03
2011,5,30,2.08,27.67,2.07,97.99
2011,5,31,2.2,27.15,8.67,97.91
2011,6,1,1.45,26.86,23.47,97.88
2011,6,2,1.71,25.75,18.94,97.97
2011,6,3,1.37,26.63,7.2,97.96
2011,6,4,1.89,26.83,4.67,97.96
2011,6,5,1.56,26.3,6.78,97.96
2011,6,6,1.85,26.84,7.39,97.96
2011,6,7,2.12,27.12,0.32,97.98
2011,6,8,2.28,27.12,0.06,97.96
2011,6,9,2.21,26.89,5.24,97.94
2011,6,10,1.91,26.86,1.05,97.95
2011,6,11,2.03,27.15,0,97.98
2011,6,12,2.12,27.04,0,98.07
2011,6,13,2.03,26.12,1.15,98.23
2011,6,14,1.62,25.22,5.29,98.24
2011,6,15,2.12,26.01,2.22,98.21
2011,6,16,2.05,25.57,1.65,98.21
2011,6,17,1.8,26.1,2.91,98.07
2011,6,18,2.12,26.35,0.59,97.94
2011,6,19,2.28,27.74,0.41,97.85
2011,6,20,2.33,27.14,0.22,97.91
2011,6,21,2.38,27.57,0.18,97.98
2011,6,22,2.02,27.1,0.07,97.88
2011,6,23,2.16,27.98,0.53,97.79
2011,6,24,1.84,28.14,0.5,97.8
2011,6,25,1.88,27.52,0.38,97.8
2011,6,26,1.64,27.17,1.15,97.85
2011,6,27,1.95,26.55,0.47,97.94
2011,6,28,1.88,27.17,0.08,97.89
2011,6,29,2.12,27.9,0,97.94
2011,6,30,2.23,28.89,0.37,97.88
2011,7,1,2.18,28.03,0.77,97.92
2011,7,2,2.48,26.8,0.03,97.93
2011,7,3,1.73,27.65,0,97.97
2011,7,4,2.22,27.94,0.05,98
2011,7,5,1.45,25.93,9.55,98.02
2011,7,6,1.4,26.39,1.06,97.9
2011,7,7,1.91,27.28,6.13,97.95
2011,7,8,2.17,27.08,1.16,98.23
2011,7,9,2.09,25.91,7.28,98.19
2011,7,10,2.3,26.54,2.31,98.08
2011,7,11,2.02,26.8,2.96,97.94
2011,7,12,1.55,24.83,1.94,97.85
2011,7,13,1.72,26.09,0.56,97.77
2011,7,14,1.84,26.19,1.54,97.91
2011,7,15,1.51,26.41,5.13,97.91
2011,7,16,1.7,26.07,4.79,97.92
2011,7,17,2.15,25.58,1.24,97.9
2011,7,18,1.8,26.19,1.28,97.98
2011,7,19,2.31,26.22,0.49,98.02
2011,7,20,2.13,26.07,0.35,98.03
2011,7,21,2.2,27.13,1.32,98.04
2011,7,22,1.9,26.61,0.84,97.98
2011,7,23,1.79,26.34,1.33,97.92
2011,7,24,1.82,25.21,0.9,97.87
2011,7,25,1.65,25.55,0.34,97.97
2011,7,26,2.02,26.62,0.74,98.03
2011,7,27,1.74,25.3,0.1,98.1
2011,7,28,1.96,27.35,1.53,98
2011,7,29,2,26.3,0.17,97.97
2011,7,30,2.37,26.01,0.11,97.94
2011,7,31,2.07,27.36,0.03,97.87
2011,8,1,2.25,27.89,0,97.92
2011,8,2,2.32,26.44,1.23,97.97
2011,8,3,1.82,25.19,2.97,98.05
2011,8,4,2.03,26.48,0.65,98.09
2011,8,5,2.09,26.19,1.68,98.06
2011,8,6,2.52,25.02,6.92,98
2011,8,7,2.52,26.53,2.42,97.9
2011,8,8,2.16,26.74,2.59,97.9
2011,8,9,2.56,27.54,0.4,97.95
2011,8,10,2.9,27.77,0.27,97.98
2011,8,11,2.49,27.2,1.07,97.97
2011,8,12,2.17,26.13,0.88,97.83
2011,8,13,2.24,27.09,0.09,97.76
2011,8,14,2.24,28.51,0,97.95
2011,8,15,2.28,27.66,5.59,98.07
2011,8,16,2.16,27.56,0.71,98.02
2011,8,17,1.61,26.31,4.25,97.96
2011,8,18,2.38,25.99,0.33,97.96
2011,8,19,2.27,27.15,0.41,97.94
2011,8,20,2.07,27.19,0.1,97.94
2011,8,21,2.38,27.21,0.02,97.96
2011,8,22,2.19,26.83,0.04,98.01
2011,8,23,2.28,26.73,0.2,98.03
2011,8,24,2.27,25.76,0.26,98.03
2011,8,25,2.19,26.22,0.95,98.04
2011,8,26,2.12,26.5,0.71,98.08
2011,8,27,2.09,26.33,0.18,98.11
2011,8,28,1.88,26.13,0.69,98.05
2011,8,29,1.87,25.9,2.88,98.04
2011,8,30,1.78,26.17,4.9,98.05
2011,8,31,2.39,26.69,13.18,97.97
2011,9,1,1.85,26.62,4.49,97.92
2011,9,2,1.92,25.26,2.55,97.98
2011,9,3,2.07,25.55,2.3,97.98
2011,9,4,2.38,27.2,1.12,98.01
2011,9,5,2.34,27.91,0.05,98.05
2011,9,6,2.2,26.33,1.22,98.13
2011,9,7,2.07,25.88,0.24,98.13
2011,9,8,2.38,27.23,5.57,98.04
2011,9,9,2.26,26.73,1.9,98.09
2011,9,10,2.02,26.47,7.57,98.1
2011,9,11,2.15,25.79,1.74,97.98
2011,9,12,1.99,25.98,6.85,97.92
2011,9,13,1.9,25.1,2.76,97.93
2011,9,14,1.91,26.48,2.19,97.94
2011,9,15,1.77,26.68,1.69,97.93
2011,9,16,2.24,27.64,0.54,98.02
2011,9,17,2.57,27.95,0.49,98.06
2011,9,18,2.46,27.19,0.03,98.15
2011,9,19,2.74,27.24,1.61,98.21
2011,9,20,2.17,26.94,2.24,98.3
2011,9,21,2.11,26.13,3.55,98.2
2011,9,22,2.66,27.33,0.23,98.12
2011,9,23,2.55,26.05,0.03,98.04
2011,9,24,2.62,28.19,0.01,98.1
2011,9,25,2.58,28.77,0.05,98.2
2011,9,26,2.76,28.61,1.53,98.22
2011,9,27,2.5,29.07,0.03,98.07
2011,9,28,2.43,27.02,0,98.05
2011,9,29,2.44,28.38,0.61,98.01
2011,9,30,2,28.69,2.97,98.06
2011,10,1,2.13,27.46,0.94,98.08
2011,10,2,2.47,27.9,0.34,98.08
2011,10,3,2.66,29.67,1,98.02
2011,10,4,2.63,28.12,1.96,98.02
2011,10,5,2.5,27.77,3.04,98.14
2011,10,6,2.38,28.78,0.36,98.24
2011,10,7,2.36,28.71,3.67,98.22
2011,10,8,2.59,28.62,0.13,98.2
2011,10,9,2.55,28.88,0.02,98.18
2011,10,10,2.45,28.22,0,98.2
2011,10,11,2.02,28.08,0.14,98.23
2011,10,12,2.23,27.44,4.64,98.17
2011,10,13,2.16,28.42,5.56,98.02
2011,10,14,1.7,27.05,2.67,98.03
2011,10,15,2,27.39,2.72,97.97
2011,10,16,1.98,27.65,30.47,97.93
2011,10,17,1.94,24.95,17.23,98.07
2011,10,18,2.1,25.57,11.68,98.1
2011,10,19,2.49,26.5,1.01,98.01
2011,10,20,2.09,27.79,0.01,97.99
2011,10,21,2.22,28.44,0.33,97.94
2011,10,22,1.79,27.58,0.64,97.96
2011,10,23,1.37,25.09,2.4,98.07
2011,10,24,1.91,26.6,7.82,98.03
2011,10,25,1.36,24.94,13.84,98
2011,10,26,1.39,24.39,24.89,98.01
2011,10,27,1.37,25.21,14.01,98.1
2011,10,28,1.69,25.08,6.16,98.1
2011,10,29,1.27,23.83,7.91,98.03
2011,10,30,1.19,24.08,27.24,97.97
2011,10,31,1.16,24.65,17.56,97.95
2011,11,1,1.03,23.83,12.12,98
2011,11,2,1.22,24.08,3.91,98.03
2011,11,3,1.34,24.15,3.68,98.06
2011,11,4,2.12,24.2,0.21,98.14
2011,11,5,1.91,25.59,0.09,98.22
2011,11,6,1.89,24.68,12.11,98.27
2011,11,7,1.67,25.51,12.84,98.26
2011,11,8,2.14,23.62,0.79,98.34
2011,11,9,2.22,21.87,0,98.3
2011,11,10,2.04,21.69,0,98.28
2011,11,11,1.65,23.19,0,98.28
2011,11,12,1.98,23.77,0,98.27
2011,11,13,1.8,25.12,0.02,98.23
2011,11,14,1.8,25.01,5.79,98.27
2011,11,15,2.05,24.23,0.82,98.32
2011,11,16,2.05,24.43,0.7,98.21
2011,11,17,1.44,24.87,0.73,98.16
2011,11,18,1.16,25.53,5.41,98.19
2011,11,19,1.52,24.9,1.03,98.19
2011,11,20,1.1,23.92,0.7,98.23
2011,11,21,1.03,24.7,1.23,98.28
2011,11,22,1.78,24.66,0.12,98.21
2011,11,23,1.7,25.09,0.49,98.12
2011,11,24,1.26,25.58,3.72,98.03
2011,11,25,1.09,24.1,29.45,97.91
2011,11,26,0.9,24.63,37.99,97.64
2011,11,27,1.11,24.13,24.13,97.97
2011,11,28,1.7,23.87,2.43,98.06
2011,11,29,1.72,24.36,0.39,98.09
2011,11,30,1.49,25.18,2.32,98.11
2011,12,1,1.05,24.8,2.29,98.17
2011,12,2,1.42,24.62,2.09,98.15
2011,12,3,1.12,25.15,1.84,98.02
2011,12,4,1.39,25.25,5.15,98.09
2011,12,5,1.38,24.14,1.77,98.19
2011,12,6,1.76,22.54,0.05,98.22
2011,12,7,1.57,21.55,0,98.22
2011,12,8,1.84,21.9,0.01,98.2
2011,12,9,1.73,23.87,0.03,98.15
2011,12,10,1.73,24.74,0.33,98.21
2011,12,11,1.8,24.26,1.53,98.22
2011,12,12,1.44,22.69,1.25,98.26
2011,12,13,1.54,23.61,0.15,98.25
2011,12,14,1.55,24.55,0.24,98.28
2011,12,15,1.82,24.3,2.36,98.31
2011,12,16,1.55,23.64,2.22,98.35
2011,12,17,1.83,22.74,0,98.31
2011,12,18,1.57,22.79,1.12,98.31
2011,12,19,0.85,22.69,4.63,98.33
2011,12,20,1.27,21.9,0.31,98.27
2011,12,21,1.8,22.55,0,98.26
2011,12,22,1.8,22.66,0,98.25
2011,12,23,1.56,22.53,0,98.18
2011,12,24,1.88,24.08,18.39,98.12
2011,12,25,1.98,22.43,0.06,98.16
2011,12,26,1.8,22.35,0,98.22
2011,12,27,1.62,22.8,0,98.26
2011,12,28,1.62,23.76,0,98.23
2011,12,29,1.66,23.86,0,98.1
2011,12,30,1.41,24.77,31.38,98.01
2011,12,31,1.26,24.25,27.01,98.24
2012,1,1,2.02,23.12,0.28,98.32
2012,1,2,2.11,22.94,0,98.33
2012,1,3,2.1,23.9,0,98.29
2012,1,4,1.9,25.2,0,98.31
2012,1,5,1.76,25.18,0,98.43
2012,1,6,1.85,24.48,0,98.54
2012,1,7,1.93,23.51,0,98.59
2012,1,8,1.42,24.73,0.2,98.53
2012,1,9,1.94,25.95,0.03,98.43
2012,1,10,1.92,25.76,2.34,98.39
2012,1,11,1.48,24.93,7.46,98.43
2012,1,12,1.81,24.59,0.34,98.39
2012,1,13,1.95,24.45,0,98.45
2012,1,14,1.69,23.95,0,98.37
2012,1,15,1.85,22.58,0,98.26
2012,1,16,1.95,21.64,0,98.21
2012,1,17,1.97,21.98,0,98.15
2012,1,18,2.22,22.96,0,98.14
2012,1,19,2.27,24.12,0.01,98.12
2012,1,20,2.2,24.21,0,98.21
2012,1,21,2.16,24.15,0,98.25
2012,1,22,2.27,23.49,0,98.38
2012,1,23,2.41,23.17,0,98.41
2012,1,24,2.36,23.44,0,98.35
2012,1,25,2.27,22.94,0,98.33
2012,1,26,2.36,23.95,0.01,98.29
2012,1,27,2.21,25.15,0.04,98.29
2012,1,28,2.07,25.92,0,98.24
2012,1,29,1.74,25.87,0,98.23
2012,1,30,1.76,25.56,0,98.3
2012,1,31,2.02,24.93,0.01,98.4
2012,2,1,1.88,24.58,0,98.4
2012,2,2,1.88,25,0,98.41
2012,2,3,1.65,26.05,0,98.4
2012,2,4,1.8,26.81,0,98.36
2012,2,5,1.93,27.15,0,98.34
2012,2,6,1.66,25.87,0,98.32
2012,2,7,2.02,27.69,0,98.23
2012,2,8,1.97,26.05,0,98.2
2012,2,9,1.81,27.83,0.03,98.14
2012,2,10,1.72,25.42,2.04,98.22
2012,2,11,2.17,27.62,1.75,98.22
2012,2,12,2.24,27.22,0.11,98.29
2012,2,13,2.27,27.55,0,98.34
2012,2,14,2.28,28.52,0,98.37
2012,2,15,1.77,28.21,0,98.3
2012,2,16,2.23,28.77,0,98.1
2012,2,17,2.2,28.42,0,98.15
2012,2,18,2.2,26.26,0,98.29
2012,2,19,2.27,26.77,0,98.29
2012,2,20,2.38,27.63,0,98.23
2012,2,21,2.42,27.77,0,98.12
2012,2,22,1.7,26.65,0,98.11
2012,2,23,2.33,27.05,0,98.08
2012,2,24,2.57,25.29,0,98.1
2012,2,25,2.57,27.18,0,97.92
2012,2,26,2.62,28.44,0,97.9
2012,2,27,2.59,29.15,0,97.95
2012,2,28,2.24,29.98,0,97.98
2012,2,29,2.17,32.07,0,97.83
2012,3,1,2.25,32.47,0,97.94
2012,3,2,2.33,33.08,0,97.93
2012,3,3,2.14,31.83,0,97.94
2012,3,4,1.98,31.95,0,97.95
2012,3,5,1.97,31.09,0,98.07
2012,3,6,2.39,31.44,0,98.06
2012,3,7,2.05,32,0.04,97.91
2012,3,8,1.91,30.8,0.01,97.89
2012,3,9,1.74,31.33,0,97.83
2012,3,10,1.81,32.12,0,97.79
2012,3,11,2.09,31.24,1.24,97.95
2012,3,12,1.53,28.65,3.18,98.22
2012,3,13,1.83,27.12,5.51,98.28
2012,3,14,2.11,28.76,1.03,98.31
2012,3,15,1.71,28.94,5.7,98.34
2012,3,16,2.26,29.78,2.56,98.34
2012,3,17,2.41,30.39,0.07,98.27
2012,3,18,2.42,30.4,0,98.3
2012,3,19,2.38,31.48,0,98.29
2012,3,20,2.45,32.11,0,98.22
2012,3,21,2.44,32.62,0,98.16
2012,3,22,2.18,32.99,1.05,98.15
2012,3,23,2.46,31.74,0.15,98.24
2012,3,24,2.61,30.74,0,98.25
2012,3,25,2.63,29.54,0,98.28
2012,3,26,2.47,29.71,0,98.31
2012,3,27,2.19,31.25,0.24,98.35
2012,3,28,2.22,32.01,0.29,98.45
2012,3,29,2.36,31.61,2.97,98.42
2012,3,30,2,29.83,0.68,98.27
2012,3,31,1.84,30.89,11.02,98.17
2012,4,1,2.23,29.56,7.77,98.25
2012,4,2,1.96,27.73,0.64,98.4
2012,4,3,2.59,29.65,0.01,98.47
2012,4,4,2.66,30.87,0.6,98.39
2012,4,5,2.66,31.76,0.08,98.15
2012,4,6,2.48,32.27,0.37,98.06
2012,4,7,2.55,32.53,0.01,97.99
2012,4,8,2.4,33.14,0.11,98
2012,4,9,2.39,32.88,0.01,98.12
2012,4,10,2.21,33.82,0,98.11
2012,4,11,2.37,33.65,0.38,98.05
2012,4,12,2.03,32.12,2.54,98.03
2012,4,13,1.78,30.15,0.37,97.98
2012,4,14,2.05,29.15,4.71,98.1
2012,4,15,2.17,28.23,3.19,98.16
2012,4,16,2.39,28.98,0.18,98.1
2012,4,17,2.2,29.62,0.06,97.97
2012,4,18,2.23,28.58,0,97.93
2012,4,19,2.32,29.24,0,97.95
2012,4,20,2.1,29.63,1.15,98.06
2012,4,21,2.23,32.05,0.5,97.93
2012,4,22,2.35,30.1,0.23,97.8
2012,4,23,2.02,29.49,1.36,97.8
2012,4,24,0.91,27.28,24.33,97.94
2012,4,25,1.73,26.9,3.89,97.95
2012,4,26,1.38,26.97,5.1,97.92
2012,4,27,1.93,27.58,6.69,97.99
2012,4,28,2.14,27.19,1.88,97.97
2012,4,29,2.13,27.1,9.21,97.89
2012,4,30,2.12,27.05,4.71,97.86
2012,5,1,2.38,26.65,2.53,97.97
2012,5,2,2.38,27.72,0.26,98.06
2012,5,3,2.37,27.8,3.11,98.02
2012,5,4,2.12,26.9,2.68,97.96
2012,5,5,2.02,26.68,2.74,97.99
2012,5,6,2.33,29.23,0.33,98.03
2012,5,7,2.41,30.91,1.58,97.88
2012,5,8,2.38,29.23,8.23,97.92
2012,5,9,1.96,28.47,8.03,98.06
2012,5,10,2.09,29.18,0.24,98.12
2012,5,11,1.91,27.39,32.43,98.03
2012,5,12,2.09,26.94,8.59,97.92
2012,5,13,2.41,28.41,0,97.9
2012,5,14,2.37,28.08,0,97.96
2012,5,15,2.41,26.98,0.39,98.1
2012,5,16,2.4,28.1,2.93,97.97
2012,5,17,2.31,27.4,0.67,97.9
2012,5,18,2.11,27.12,0.02,97.93
2012,5,19,2.02,27.87,0.01,97.97
2012,5,20,1.81,27.72,0.12,97.91
2012,5,21,1.69,26.15,0.06,98.04
2012,5,22,2.04,25.72,0,98.01
2012,5,23,1.84,27.46,0.32,98.02
2012,5,24,1.79,27.61,0.2,97.96
2012,5,25,1.75,26.62,0.04,97.97
2012,5,26,1.93,26.3,0.03,98
2012,5,27,1.83,26.84,0.04,97.97
2012,5,28,1.76,27.43,0.71,97.9
2012,5,29,1.95,27.23,0.49,97.98
2012,5,30,1.55,26.48,0.18,97.92
2012,5,31,1.68,27.35,0.22,97.81
2012,6,1,2.02,27.63,0.05,97.81
2012,6,2,2.05,28.26,0.01,97.84
2012,6,3,2.16,28.05,4.46,97.84
2012,6,4,2.5,27.38,1.8,97.9
2012,6,5,2.41,28.16,1.17,97.91
2012,6,6,1.87,26.73,4.52,97.87
2012,6,7,1.73,25.75,1.29,97.86
2012,6,8,2.16,27.25,0.22,97.96
2012,6,9,1.86,27.02,0.03,97.98
2012,6,10,1.85,27.55,0,97.92
2012,6,11,1.84,28.17,0,97.86
2012,6,12,1.7,27.75,0.83,97.84
2012,6,13,1.81,27.02,0.94,97.92
2012,6,14,2.02,25.61,3.55,98.02
2012,6,15,2.2,26.5,2.23,97.98
2012,6,16,1.95,26.58,5.04,97.94
